18.6	73.333333
18.62	76.666667
18.64	75
18.66	90
18.68	95
18.7	83.333333
18.72	58.333333
18.74	91.666667
18.76	81.666667
18.78	88.333333
18.8	88.333333
18.82	70
18.84	65
18.86	66.666667
18.88	88.333333
18.9	68.333333
18.92	60
18.94	65
18.96	85
18.98	75
19	90
19.02	90
19.04	81.666667
19.06	88.333333
19.08	75
19.1	73.333333
19.12	90
19.14	66.666667
19.16	85
19.18	78.333333
19.2	73.333333
19.22	90
19.24	85
19.26	83.333333
19.28	75
19.3	68.333333
19.32	80
19.34	73.333333
19.36	68.333333
19.38	95
19.4	81.666667
19.42	71.666667
19.44	90
19.46	75
19.48	70
19.5	88.333333
19.52	80
19.54	73.333333
19.56	96.666667
19.58	61.666667
19.6	90
19.62	60
19.64	75
19.66	71.666667
19.68	78.333333
19.7	88.333333
19.72	76.666667
19.74	86.666667
19.76	68.333333
19.78	66.666667
19.8	66.666667
19.82	90
19.84	50
19.86	88.333333
19.88	75
19.9	83.333333
19.92	86.666667
19.94	68.333333
19.96	63.333333
19.98	81.666667
20	100
20.02	63.333333
20.04	71.666667
20.06	83.333333
20.08	75
20.1	90
20.12	63.333333
20.14	55
20.16	68.333333
20.18	100
20.2	78.333333
20.22	73.333333
20.24	81.666667
20.26	90
20.28	58.333333
20.3	80
20.32	68.333333
20.34	63.333333
20.36	65
20.38	78.333333
20.4	68.333333
20.42	70
20.44	71.666667
20.46	63.333333
20.48	75
20.5	71.666667
20.52	61.666667
20.54	75
20.56	63.333333
20.58	60
20.6	80
20.62	71.666667
20.64	73.333333
20.66	58.333333
20.68	63.333333
20.7	75
20.72	70
20.74	71.666667
20.76	76.666667
20.78	63.333333
20.8	55
20.82	60
20.84	68.333333
20.86	73.333333
20.88	73.333333
20.9	51.666667
20.92	75
20.94	61.666667
20.96	78.333333
20.98	68.333333
21	85
21.02	75
21.04	73.333333
21.06	61.666667
21.08	63.333333
21.1	66.666667
21.12	63.333333
21.14	55
21.16	65
21.18	66.666667
21.2	53.333333
21.22	95
21.24	58.333333
21.26	83.333333
21.28	86.666667
21.3	85
21.32	55
21.34	65
21.36	61.666667
21.38	71.666667
21.4	55
21.42	68.333333
21.44	86.666667
21.46	76.666667
21.48	78.333333
21.5	70
21.52	60
21.54	50
21.56	68.333333
21.58	58.333333
21.6	76.666667
21.62	50
21.64	56.666667
21.66	61.666667
21.68	73.333333
21.7	48.333333
21.72	71.666667
21.74	51.666667
21.76	65
21.78	65
21.8	73.333333
21.82	75
21.84	65
21.86	60
21.88	85
21.9	88.333333
21.92	60
21.94	56.666667
21.96	70
21.98	85
22	66.666667
22.02	78.333333
22.04	95
22.06	58.333333
22.08	68.333333
22.1	63.333333
22.12	55
22.14	63.333333
22.16	55
22.18	38.333333
22.2	68.333333
22.22	75
22.24	76.666667
22.26	60
22.28	71.666667
22.3	71.666667
22.32	70
22.34	63.333333
22.36	61.666667
22.38	56.666667
22.4	61.666667
22.42	68.333333
22.44	56.666667
22.46	73.333333
22.48	80
22.5	65
22.52	55
22.54	46.666667
22.56	65
22.58	46.666667
22.6	55
22.62	68.333333
22.64	68.333333
22.66	73.333333
22.68	71.666667
22.7	53.333333
22.72	58.333333
22.74	76.666667
22.76	75
22.78	70
22.8	73.333333
22.82	80
22.84	61.666667
22.86	66.666667
22.88	73.333333
22.9	66.666667
22.92	78.333333
22.94	66.666667
22.96	78.333333
22.98	73.333333
23	71.666667
23.02	81.666667
23.04	70
23.06	65
23.08	65
23.1	71.666667
23.12	51.666667
23.14	76.666667
23.16	58.333333
23.18	80
23.2	71.666667
23.22	66.666667
23.24	65
23.26	65
23.28	68.333333
23.3	71.666667
23.32	76.666667
23.34	61.666667
23.36	75
23.38	60
23.4	60
23.42	61.666667
23.44	66.666667
23.46	66.666667
23.48	86.666667
23.5	58.333333
23.52	63.333333
23.54	58.333333
23.56	38.333333
23.58	53.333333
23.6	60
23.62	61.666667
23.64	58.333333
23.66	58.333333
23.68	56.666667
23.7	63.333333
23.72	68.333333
23.74	65
23.76	55
23.78	76.666667
23.8	60
23.82	53.333333
23.84	53.333333
23.86	78.333333
23.88	58.333333
23.9	48.333333
23.92	58.333333
23.94	55
23.96	53.333333
23.98	63.333333
24	65
24.02	38.333333
24.04	60
24.06	61.666667
24.08	60
24.1	66.666667
24.12	66.666667
24.14	50
24.16	60
24.18	70
24.2	81.666667
24.22	48.333333
24.24	66.666667
24.26	58.333333
24.28	51.666667
24.3	70
24.32	61.666667
24.34	58.333333
24.36	46.666667
24.38	75
24.4	58.333333
24.42	61.666667
24.44	56.666667
24.46	48.333333
24.48	45
24.5	66.666667
24.52	56.666667
24.54	61.666667
24.56	50
24.58	53.333333
24.6	61.666667
24.62	63.333333
24.64	58.333333
24.66	75
24.68	63.333333
24.7	61.666667
24.72	51.666667
24.74	48.333333
24.76	58.333333
24.78	48.333333
24.8	63.333333
24.82	53.333333
24.84	58.333333
24.86	80
24.88	78.333333
24.9	70
24.92	65
24.94	58.333333
24.96	63.333333
24.98	56.666667
25	55
25.02	61.666667
25.04	51.666667
25.06	61.666667
25.08	60
25.1	36.666667
25.12	60
25.14	55
25.16	46.666667
25.18	58.333333
25.2	61.666667
25.22	46.666667
25.24	85
25.26	68.333333
25.28	65
25.3	80
25.32	56.666667
25.34	58.333333
25.36	63.333333
25.38	60
25.4	50
25.42	66.666667
25.44	58.333333
25.46	55
25.48	63.333333
25.5	48.333333
25.52	78.333333
25.54	61.666667
25.56	68.333333
25.58	65
25.6	51.666667
25.62	63.333333
25.64	73.333333
25.66	53.333333
25.68	63.333333
25.7	43.333333
25.72	93.333333
25.74	61.666667
25.76	75
25.78	50
25.8	53.333333
25.82	76.666667
25.84	61.666667
25.86	76.666667
25.88	53.333333
25.9	60
25.92	38.333333
25.94	56.666667
25.96	60
25.98	71.666667
26	58.333333
26.02	71.666667
26.04	65
26.06	71.666667
26.08	46.666667
26.1	68.333333
26.12	70
26.14	75
26.16	60
26.18	71.666667
26.2	78.333333
26.22	86.666667
26.24	81.666667
26.26	71.666667
